,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle
2021-01-01 00:00:00,-867259.844,-124517.67,-712842.391,-1361655.057,-494524.016,-230263.697,-277756.199,-61538.024,-170335.286,-218066.906,-454615.686,-651617.408,-254248.289,-249972.215,-185556.823,-17925.854,-335562.775,-631578.13
2021-01-01 01:00:00,-830970.411,-123119.364,-684256.727,-1307990.883,-482205.742,-230342.823,-274494.568,-58388.504,-161912.662,-215580.232,-439245.015,-631060.956,-245825.608,-244536.18,-179289.463,-16820.363,-323224.994,-607826.901
2021-01-01 02:00:00,-808705.229,-122011.217,-664593.938,-1280661.687,-471785.463,-228408.998,-264448.611,-56315.749,-157216.383,-214017.444,-425619.62,-609230.615,-239803.343,-241586.111,-173862.05,-16226.844,-322891.651,-592949.449
2021-01-01 03:00:00,-809763.16,-121319.714,-648937.55,-1289940.058,-460433.898,-228503.169,-263987.416,-54709.023,-157558.212,-212695.557,-413289.669,-587721.71,-236549.788,-240105.073,-170122.751,-15949.006,-318725.48,-586647.377
2021-01-01 04:00:00,-853258.427,-121343.808,-645728.409,-1353327.672,-447964.962,-231388.813,-268297.363,-56421.455,-165121.443,-211733.525,-404154.153,-577207.654,-233401.121,-239005.368,-168884.56,-15917.595,-316662.359,-595315.33
2021-01-01 05:00:00,-932272.086,-122446.626,-636449.455,-1442235.363,-438987.996,-237879.244,-276262.193,-59698.384,-184553.591,-210103.019,-399321.013,-560408.654,-236033.549,-240725.665,-168768.307,-16707.404,-318886.428,-616115.381
2021-01-01 06:00:00,-1011508.596,-122500.36,-615023.514,-1576663.324,-428780.56,-248887.877,-288180.423,-64480.845,-208956.702,-206445.236,-373943.164,-527292.743,-235579.997,-213805.61,-163796.151,-17318.696,-326247.061,-636931.842
2021-01-01 07:00:00,-1115798.161,-125549.547,-632517.149,-1767344.59,-441792.988,-259227.977,-315504.873,-72744.231,-223565.902,-209671.129,-374639.46,-530546.961,-254661.159,-180942.387,-178324.791,-18868.227,-369765.31,-701535.316
2021-01-01 08:00:00,-1204933.972,-127523.064,-675702.921,-1914668.646,-456338.306,-277750.876,-336920.702,-81771.058,-234252.68,-209992.591,-386452.335,-552732.327,-277714.324,-177047.172,-196188.074,-20952.612,-414734.463,-771808.233
2021-01-01 09:00:00,-1250662.17,-129113.499,-698030.483,-2000137.307,-470266.736,-280089.308,-358445.528,-88339.944,-242441.168,-212377.861,-398687.337,-568391.706,-293726.863,-174564.706,-207757.741,-22648.381,-434508.083,-823373.377
2021-01-01 10:00:00,-1308163.795,-130366.745,-711540.352,-2077193.724,-481979.701,-284865.669,-383399.918,-95223.576,-250698.509,-212392.891,-407538.704,-584599.876,-305821.688,-186971.367,-217029.504,-24749.269,-456073.048,-872420.753
2021-01-01 11:00:00,-1358117.258,-131705.167,-723204.725,-2133971.454,-492166.264,-293648.448,-398864.003,-98387.496,-259350.651,-213226.81,-419014.12,-603357.109,-320394.875,-200344.291,-221269.353,-25735.257,-465605.712,-907426.266
2021-01-01 12:00:00,-1375504.272,-130351.772,-720649.477,-2156364.137,-494039.561,-288440.862,-396269.436,-92912.739,-253960.522,-212413.767,-416972.827,-615889.58,-318072.574,-205037.159,-213584.863,-25018.105,-457990.719,-911011.307
2021-01-01 13:00:00,-1348489.622,-133783.104,-737551.554,-2123702.741,-503290.26,-288330.053,-391680.084,-91809.23,-246915.06,-214952.486,-431621.408,-646698.561,-318030.509,-213457.938,-221138.187,-24506.217,-461353.025,-910036.657
2021-01-01 14:00:00,-1335831.317,-133853.221,-756744.065,-2093791.089,-512790.309,-291052.529,-389051.39,-93386.619,-247314.772,-218112.735,-448655.356,-666871.26,-326214.752,-206669.312,-232684.284,-25251.328,-471027.603,-917572.217
2021-01-01 15:00:00,-1331865.941,-132639.273,-757262.69,-2064119.704,-512299.691,-291988.344,-381491.522,-93947.629,-250639.115,-218546.113,-449964.914,-665475.424,-326921.797,-234627.525,-230680.416,-25663.122,-472945.223,-914989.601
2021-01-01 16:00:00,-1308487.605,-131384.232,-735748.892,-2030719.971,-497442.132,-288512.58,-377068.109,-94034.414,-255592.996,-216835.083,-434267.572,-639213.766,-323384.368,-247016.394,-224848.027,-25214.477,-468694.101,-895545.404
2021-01-01 17:00:00,-1280655.254,-132787.81,-708870.892,-2032540.944,-487798.891,-296911.552,-382634.063,-97896.311,-262146.053,-216621.605,-435955.727,-625946.074,-313691.376,-273547.267,-219997.945,-25257.004,-460446.159,-858868.664
2021-01-01 18:00:00,-1455981.546,-143766.669,-788141.357,-2213840.495,-550140.895,-333476.48,-440457.551,-109118.199,-315829.801,-235075.362,-543131.427,-719779.949,-346834.565,-294315.942,-244101.437,-28367.28,-483257.977,-915386.936
2021-01-01 19:00:00,-1438057.005,-144396.408,-789005.443,-2244232.498,-558355.684,-334450.275,-442143.354,-106946.148,-328481.543,-236599.257,-546474.197,-727329.187,-353246.608,-291568.732,-236024.41,-29165.509,-472072.4,-930817.728
2021-01-01 20:00:00,-1369418.992,-141812.351,-796937.866,-2172517.043,-561620.039,-326538.269,-427903.022,-99408.805,-307771.386,-236794.463,-547962.754,-733509.285,-347021.818,-290012.894,-230775.196,-27636.338,-451326.775,-905103.971
2021-01-01 21:00:00,-1181216.948,-136805.681,-762168.927,-1945315.184,-528748.492,-302359.229,-391072.366,-85842.3,-264462.036,-230809.027,-504823.814,-701961.267,-323452.395,-277812.68,-223804.629,-25185.8,-426974.767,-827690.182
2021-01-01 22:00:00,-1059596.246,-131436.651,-760655.91,-1754679.978,-524735.438,-277563.434,-352860.89,-74462.183,-226577.922,-228572.479,-497434.551,-700722.699,-301603.142,-267715.332,-213110.085,-22297.738,-398807.036,-762969.126
2021-01-01 23:00:00,-956439.804,-126074.722,-746957.029,-1592568.736,-517808.813,-249466.411,-309664.556,-65111.474,-194682.377,-226490.825,-479471.997,-683109.823,-276122.977,-255332.925,-200513.194,-19516.008,-370142.534,-699107.159
2021-01-02 00:00:00,-885076.348,-124841.208,-716679.563,-1475341.02,-500566.551,-242097.006,-290577.765,-62047.296,-181282.499,-218513.905,-455585.746,-656916.049,-258793.202,-241894.732,-190438.517,-17622.932,-335818.052,-647142.539
2021-01-02 01:00:00,-844094.997,-123506.063,-690876.033,-1411297.579,-486555.349,-239306.313,-279649.516,-58966.259,-173454.438,-215850.594,-440385.703,-633952.327,-249729.532,-237814.498,-183421.869,-16620.261,-322240.156,-625834.439
2021-01-02 02:00:00,-825509.156,-122362.586,-670603.847,-1379137.805,-475338.319,-239129.305,-271226.567,-56910.795,-168996.44,-214464,-426094.989,-612460.896,-243441.622,-234257.551,-178912.511,-16120.728,-315471.134,-613936.205
2021-01-02 03:00:00,-824513.271,-121694.131,-653635.669,-1385350.637,-465496.372,-238726.794,-270421.312,-55066.326,-168310.167,-213118.237,-415412.667,-591317.925,-238650.084,-234265.661,-175808.845,-15986.256,-310555.74,-606889.773
2021-01-02 04:00:00,-872557.549,-121621.698,-648911.113,-1442248.28,-455776.231,-241679.106,-277539.899,-57225.411,-175591.584,-212086.618,-409377.367,-577083.548,-236462.139,-232256.679,-173649.804,-16108.844,-308556.409,-612371.938
2021-01-02 05:00:00,-948161.743,-122724.764,-640765.968,-1520122.631,-448507.364,-249004.87,-295426.472,-60838.868,-195642.681,-210325.867,-401283.992,-563387.5,-240567.69,-230544.897,-175403.432,-17248.706,-313404.616,-632039.563
2021-01-02 06:00:00,-1027737.014,-123253.079,-619134.776,-1654613.882,-428895.533,-258556.7,-314523.243,-65387.208,-213907.343,-206589.603,-377734.9,-531181.513,-239736.489,-212875.536,-175510.502,-17747.849,-327970.843,-652952.427
2021-01-02 07:00:00,-1121827.157,-126453.613,-636773.815,-1835560.128,-436586.697,-264268.961,-348204.938,-73544.036,-229248.772,-209586.284,-378061.726,-534865.153,-258825.178,-186556.204,-194489.639,-18950.348,-369722.842,-714117.19
2021-01-02 08:00:00,-1201510.502,-128199.755,-677272.449,-1968187.586,-456350.915,-273302.003,-372377.936,-81934.403,-241315.83,-209807.207,-387636.843,-557266.575,-281459.145,-187425.324,-213508.485,-21582.909,-403779.134,-780739.56
2021-01-02 09:00:00,-1241157.709,-129699.322,-699520.457,-2049254.72,-471304.232,-277841.801,-389180.62,-88597.798,-248006.061,-211922.574,-399419.004,-571868.891,-297922.945,-186785.564,-224455.328,-23550.77,-425584.954,-830254.272
2021-01-02 10:00:00,-1297833.546,-131029.618,-715380.318,-2120434.115,-481181.209,-283917.558,-407899.43,-95992.089,-256190.538,-211836.199,-409160.902,-588572.882,-311894.411,-202964.559,-234362.263,-25043.413,-443096.401,-876663.58
2021-01-02 11:00:00,-1346244.043,-132249.352,-724902.028,-2193478.039,-492588.156,-291292.697,-425418.132,-99285.032,-263276.606,-212678.436,-418914.502,-610069.901,-326036.026,-216548.7,-238870.045,-26070.274,-455021.299,-912567.979
2021-01-02 12:00:00,-1363305.321,-130497.774,-721582.274,-2201263.014,-493910.402,-285480.86,-421630.872,-94495.196,-256546.806,-212189.562,-417268.342,-623542.73,-322498.715,-211824.015,-228241.932,-25363.018,-442968.399,-908969.594
2021-01-02 13:00:00,-1334454.332,-133093.087,-738681.706,-2163043.175,-505812.374,-287985.019,-418334.05,-93247.874,-252308.801,-214481.091,-430999.604,-652367.937,-320541.912,-219389.197,-235913.099,-24780.525,-449007.584,-913581.809
2021-01-02 14:00:00,-1325000.561,-134349.351,-758857.417,-2128675.209,-511918.774,-299454.392,-416540.684,-95165.074,-253314.869,-217449.58,-447263.392,-673276.08,-329687.81,-225528.902,-246612.447,-25735.46,-460902.072,-924930.319
2021-01-02 15:00:00,-1323965.713,-133453.752,-760070.237,-2103074.49,-511018.368,-297980.146,-416140.211,-94692.842,-256524.692,-217830.211,-448196.243,-668555.456,-330717.424,-249926.072,-246630.009,-25856.472,-463549.11,-929534.438
2021-01-02 16:00:00,-1301768.594,-132295.168,-738969.994,-2067875.367,-493389.202,-292208.125,-412753.94,-94131.639,-256870.369,-216428.184,-432393.861,-643285.435,-327297.606,-260274.288,-239186.853,-25653.598,-457391.131,-915849.555
2021-01-02 17:00:00,-1275014.791,-132616.912,-713630.723,-2091561.226,-480758.724,-298659.263,-411363.627,-96550.323,-260863.203,-216189.183,-434773.573,-629002.698,-316912.335,-280879.138,-229777.396,-25941.113,-447632.347,-869755.907
2021-01-02 18:00:00,-1459004.191,-142316.116,-791256.644,-2238996.604,-545721.634,-335019.176,-457783.165,-106292.025,-314209.988,-235062.624,-540296.688,-718750.871,-346987.766,-295560.95,-241969.793,-28895.647,-469778.874,-917407.245
2021-01-02 19:00:00,-1442491.809,-143178.615,-789719.889,-2223713.068,-553293.115,-332651.945,-464929.792,-104644.623,-325932.627,-236504.988,-545254.982,-730029.314,-352409.45,-289582.81,-235224.116,-29157.042,-459783.166,-945140.141
2021-01-02 20:00:00,-1373012.835,-141520.666,-796967.402,-2138587.101,-558952.15,-317466.139,-448028.797,-98325.476,-303360.282,-236632.34,-547192.709,-737645.357,-346711.48,-283965.304,-234896.482,-28022.607,-440876.136,-913404.688
2021-01-02 21:00:00,-1184734.735,-136968.709,-762672.942,-1936126.272,-529048.41,-294516.55,-409524.027,-85111.8,-263999.848,-230720.899,-503101.457,-708220.464,-322714.132,-271449.458,-229840.442,-25868.394,-416364.323,-832089.822
2021-01-02 22:00:00,-1069793.295,-132154.263,-765503.058,-1747520.086,-526670.449,-274647.197,-362320.005,-73775.926,-227591.715,-228668.616,-496675.371,-707449.02,-300779.807,-257762.733,-218534.636,-23424.189,-389942.397,-770624.324
2021-01-02 23:00:00,-963433.293,-127914.54,-750659.503,-1595440.364,-519892.379,-250464.16,-322297.745,-66104.282,-199042.576,-226743.779,-479908.297,-687816.096,-279047.611,-243018.329,-205476.295,-20347.206,-360538.414,-708294.661
2021-01-03 00:00:00,-906361.692,-145327.443,-713087.078,-1435047.081,-501024.569,-244486.648,-297115.225,-62043.54,-178347.886,-219380.747,-459039.359,-646727.629,-259029.038,-245746.62,-187980.805,-17996.83,-344303.026,-659534.686
2021-01-03 01:00:00,-865387.401,-143919.609,-686251.55,-1390814.109,-486044.71,-243781.15,-280802.974,-58976.544,-170441.688,-216605.091,-442694.547,-622808.371,-249412.492,-241517.652,-179178.982,-16998.762,-331106.554,-634842.398
2021-01-03 02:00:00,-846585.368,-142721.953,-665470.054,-1362470.91,-473953.551,-245055.655,-275002.034,-56457.757,-166071.59,-215010.58,-428546.26,-602542.127,-241980.659,-234570.703,-172720.912,-16539.621,-324430.489,-620865.673
2021-01-03 03:00:00,-848321.782,-142003.112,-649396.088,-1374211.24,-464044.277,-241519.975,-275298.731,-55152.413,-166216.143,-213782.23,-417976.409,-583957.66,-238219.632,-235810.895,-169339.45,-16235.691,-319398.591,-613611.876
2021-01-03 04:00:00,-897501.622,-142014.572,-645161.662,-1437681.665,-456754.512,-245958.887,-281077.183,-56840.986,-173357.857,-212803.817,-411303.858,-570721.173,-235531.056,-233518.541,-169973.706,-16432.308,-317510.852,-619711.005
2021-01-03 05:00:00,-979150.66,-143106.797,-636997.487,-1526290.611,-450217.252,-254042.753,-297368.438,-60537.944,-195851.608,-211278.468,-406633.227,-555759.211,-240704.942,-232715.982,-171448.051,-16805.8,-321415.715,-635329.152
2021-01-03 06:00:00,-1063629.203,-143683.174,-614542.234,-1659682.076,-431323.27,-264993.145,-319855.97,-65977.952,-217630.585,-207603.992,-381982.055,-521304.646,-242320.844,-215372.533,-175405.297,-17052.518,-336193.108,-655154.146
2021-01-03 07:00:00,-1163628.06,-146707.014,-631585.364,-1836263.021,-440977.23,-275229.481,-352123.918,-74152.977,-229655.816,-210381.279,-380801.661,-525767.609,-263064.395,-192490.88,-192658.555,-18963.48,-378070.232,-712347.487
2021-01-03 08:00:00,-1243161.314,-148042.385,-673777.232,-1966454.041,-453287.552,-284266.854,-373566.524,-81338.486,-238858.206,-210431.735,-389231.853,-548186.946,-283651.426,-150913.658,-202987.57,-20889.104,-414119.919,-781171.148
2021-01-03 09:00:00,-1283836.111,-149497.949,-694008.503,-2037080.817,-467342.104,-291012.517,-390406.737,-87181.653,-244800.644,-212763.762,-400206.989,-565117.93,-299881.648,-152918.294,-214899.36,-22887.129,-434336.304,-828318.405
2021-01-03 10:00:00,-1344352.023,-150907.106,-710160.055,-2114551.499,-485085.094,-296382.953,-411435.161,-94546.517,-252121.516,-212861.738,-410062.021,-582521.809,-314281.41,-163638.101,-227425.983,-24659.987,-452093.027,-874920.158
2021-01-03 11:00:00,-1395068.745,-152206.011,-721841.741,-2172685.493,-490464.91,-299809.106,-424951.985,-97183.287,-260817.027,-213878.978,-422523.529,-603484.946,-328418.24,-176741.438,-233294.424,-25434.442,-463285.12,-909815.301
2021-01-03 12:00:00,-1409289.012,-150502.118,-717029.42,-2186922.353,-494709.902,-291371.211,-422052.1,-92077.63,-254656.602,-213262.106,-420816.913,-618082.531,-322521.112,-248443.619,-222323.613,-24746.164,-449338.442,-911501.889
2021-01-03 13:00:00,-1380208.107,-153004.5,-736469.022,-2138321.296,-505029.804,-296327.008,-416696.549,-91345.842,-249366.408,-215493.414,-434868.65,-645366.045,-321879.68,-260286.521,-229768.341,-24681.77,-456992.591,-912526.927
2021-01-03 14:00:00,-1375985.395,-154388.194,-756938.322,-2108225.555,-515759.319,-306151.113,-414422.397,-92873.5,-251350.541,-218634.998,-448519.627,-668027.967,-329788.114,-263004.415,-241699.044,-25328.614,-471829.086,-921953.321
2021-01-03 15:00:00,-1367933.121,-153452.899,-756149.606,-2084240.199,-513688.724,-297313.751,-407411.331,-93403.922,-255783.043,-218975.654,-449030.472,-665544.852,-330670.083,-286214.642,-242544.809,-25725.392,-472050.571,-923943.451
2021-01-03 16:00:00,-1340984.145,-152132.991,-733229.941,-2039529.925,-500284.594,-298859.127,-402764.44,-93476.129,-259570.247,-217261.625,-433564.077,-636863.901,-327453.893,-296121.238,-235909.047,-26393.932,-464899.087,-909092.546
2021-01-03 17:00:00,-1306673.402,-152722.421,-707203.115,-2026212.022,-488623.681,-303148.528,-409187.343,-97933.269,-267500.082,-216927.515,-439042.754,-621249.766,-318680.596,-317512.217,-230118.882,-25506.802,-455158.965,-867926.06
2021-01-03 18:00:00,-1497521.536,-163193.402,-784895.636,-2197149.194,-552169.859,-334287.26,-456187.428,-108851.997,-316471.884,-235589.031,-543853.275,-715805.187,-349341.641,-335162.91,-252822.12,-28665.767,-478649.904,-920343.235
2021-01-03 19:00:00,-1484425.116,-163840.589,-787090.566,-2213733.072,-557893.963,-337378.384,-459889.549,-107201.261,-330811.601,-237508.433,-549112.121,-724167.276,-354152.459,-334262.572,-240362.565,-29518.579,-468220.41,-925540.957
2021-01-03 20:00:00,-1426342.474,-161814.697,-796920.902,-2156325.008,-559073.242,-323270.049,-443814.876,-98641.876,-310622.942,-237856.824,-549871.243,-729254.496,-347524.852,-329988.206,-235434.947,-28179.812,-448667.97,-906385.714
2021-01-03 21:00:00,-1233532.624,-157346.198,-760398.108,-1940545.985,-526804.966,-300398.138,-407623.909,-85667.427,-269138.078,-231901.693,-507128.315,-701905.466,-324204.48,-317148.464,-227992.437,-25637.35,-423484.008,-830858.451
2021-01-03 22:00:00,-1112380.324,-152585.007,-760177.799,-1745377.669,-524369.394,-281026.235,-363652.816,-74548.394,-231792.087,-229787.266,-500990.098,-699610.961,-302330.46,-303649.271,-216627.358,-22807.884,-396872.53,-771564.767
2021-01-03 23:00:00,-1003285.946,-148300.559,-742600.612,-1583345.907,-513937.918,-261951.884,-318412.448,-66397.341,-200443.083,-227835.622,-481543.644,-680287.498,-281536.284,-290885.165,-201574.758,-19962.757,-368343.471,-709350.593
2021-01-04 00:00:00,-887995.389,-125468.596,-683984.599,-1459489.965,-502190.222,-249679.856,-299145.98,-62242.606,-180853.471,-218867.179,-455792.804,-644563.529,-261563.403,-286837.857,-187028.335,-18112.913,-346642.812,-665422.53
2021-01-04 01:00:00,-846377.545,-124052.272,-655114.109,-1404049.129,-488711.843,-246634.972,-284825.923,-59035.465,-172971.31,-216076.015,-439633.882,-622006.594,-252031.386,-283775.149,-178913.318,-17122.824,-333094.13,-638937.492
2021-01-04 02:00:00,-825983.279,-122799.209,-633618.13,-1379688.529,-476015.484,-241473.763,-275886.448,-57007.664,-168500.043,-214416.229,-426328.451,-601934.021,-245215.36,-278497.69,-172616.186,-16637.814,-325709.611,-623456.204
2021-01-04 03:00:00,-824950.778,-122040.483,-619792.383,-1387512.449,-465764.947,-241213.387,-277444.443,-54955.146,-167542.124,-213153.539,-415352.313,-583101.948,-240203.514,-276684.317,-168745.982,-16151.286,-321065.954,-614861.8
2021-01-04 04:00:00,-869327.877,-121900.537,-614673.832,-1448904.697,-457345.191,-241155.806,-283528.99,-56441.401,-174134.406,-212151.166,-408800.351,-570555.562,-236245.782,-274042.792,-168145.355,-15789.786,-319317.22,-621118.425
2021-01-04 05:00:00,-944496.138,-122951.377,-606034.863,-1538660.414,-448920.799,-250712.303,-299969.174,-59414.342,-195865.301,-210603.106,-404182.746,-553332.237,-237918.904,-272651.917,-168719.066,-16088.081,-322515.304,-637497.68
2021-01-04 06:00:00,-1025527.946,-123094.969,-583108.823,-1667770.526,-429214.099,-256622.033,-320456.384,-64021.463,-220385.349,-206810.014,-378272.665,-521148.454,-238112.719,-255177.114,-166499.974,-16423.46,-337988.456,-655924.733
2021-01-04 07:00:00,-1112506.764,-125989.27,-599768.589,-1852434.409,-440631.561,-268331.462,-352542.047,-72593.365,-232634.072,-209642.88,-377864.963,-524072.011,-258066.239,-229698.66,-183095.844,-19365.612,-380455.91,-719018.74
2021-01-04 08:00:00,-1191784.121,-127612.734,-641426.845,-1989098.695,-454306.645,-280573.403,-372217.8,-81267.774,-241548.475,-209951.638,-387124.443,-544670.913,-281825.42,-229613.634,-198147.177,-21773.899,-416407.068,-789609.453
2021-01-04 09:00:00,-1234556.102,-129113.451,-663389.774,-2057185.4,-468324.272,-288127.088,-395623.695,-87627.81,-248442.767,-212154.067,-397674.009,-562295.438,-299433.663,-223183.475,-210300.487,-23457.7,-440492.778,-841401.095
2021-01-04 10:00:00,-1289351.494,-130440.744,-678468.029,-2122444.065,-481847.774,-289730.893,-417314.171,-94600.622,-256481.352,-212172.992,-406842.678,-580063.372,-312952.686,-238485.771,-222372.417,-24553.329,-457472.84,-884755.142
2021-01-04 11:00:00,-1327244.099,-131762.987,-688746.072,-2176527,-493070.867,-292840.866,-432363.364,-96960.102,-264544.438,-212874.575,-418330.241,-602563.772,-326765.428,-251752.869,-228584.898,-25945.343,-469623.815,-920883.522
2021-01-04 12:00:00,-1336213.131,-130161.885,-686538.098,-2193675.699,-495329.117,-287998.81,-424145.658,-92404.473,-257466.804,-212295.743,-416991.773,-612243.815,-322761.914,-253215.116,-219337.345,-25043.829,-456302.86,-917151.022
2021-01-04 13:00:00,-1303825.322,-132595.134,-706392.603,-2140279.534,-507997.394,-287280.12,-422649.869,-92146.103,-250239.415,-214254.107,-432445.272,-641309.773,-322892.71,-262044.625,-227060.36,-25144.586,-463544.76,-916939.423
2021-01-04 14:00:00,-1295201.923,-133707.408,-722421.816,-2107989.604,-518805.73,-292331.787,-421244.897,-93141.153,-254989.162,-216935.177,-447128.062,-664052.13,-330654.468,-264126.377,-238420.294,-25980.129,-477888.991,-926824.283
2021-01-04 15:00:00,-1295550.776,-132528.879,-727788.711,-2078012.456,-517700.131,-287709.857,-423835.772,-93171.89,-259031.656,-217414.974,-448437.075,-660959.627,-330723.767,-288667.807,-239282.377,-26058.366,-477762.412,-931105.767
2021-01-04 16:00:00,-1268168.316,-131414.733,-705870.138,-2031217.435,-506065.97,-287632.441,-418373.618,-93361.864,-263090.736,-215901.568,-433796.031,-636589.331,-327688.848,-300003.958,-233220.583,-26055.002,-470666.484,-916863.573
2021-01-04 17:00:00,-1228787.955,-131966.602,-679575.961,-2002739.482,-489766.184,-289952.508,-419656.966,-96851.3,-267940.223,-215536.558,-435076.788,-621857.811,-316389.565,-321425.537,-225780.349,-25842.568,-462779.001,-875481.876
2021-01-04 18:00:00,-1462788.524,-141690.326,-753589.413,-2192037.331,-549740.651,-325010.754,-469236.617,-106987.15,-316078.641,-235007.07,-541784.962,-717668.604,-349037.097,-338906.017,-241135.455,-29038.124,-485003.514,-927869.882
2021-01-04 19:00:00,-1446586.888,-142525.038,-755082.279,-2218697.224,-553597.512,-325982.071,-468340.827,-105373.587,-329197.862,-236498.297,-547022.81,-721822.053,-353542.273,-336895.868,-234012.669,-29516.838,-472649.298,-933141.768
2021-01-04 20:00:00,-1385928.043,-140598.26,-764000.282,-2155484.268,-555043.86,-318117.771,-448084.415,-98591.768,-310806.516,-236818.308,-547251.303,-730916.794,-348046.38,-332446.143,-230720.106,-28588.747,-450184.984,-910927.582
2021-01-04 21:00:00,-1156855.3,-136258.56,-731249.62,-1925445.884,-521566.996,-293668.338,-414592.847,-85987.6,-271054.932,-229875.929,-502191.294,-706109.052,-327718.484,-321075.171,-224408.575,-26363.606,-426845.29,-837467.294
2021-01-04 22:00:00,-1048397.325,-131633.73,-729280.132,-1736491.604,-518180.156,-278447.946,-369899.093,-75222.184,-231322.837,-228020.733,-496839.967,-703070.04,-305028.351,-307434.848,-213103.595,-23617.118,-400665.74,-774558.743
2021-01-04 23:00:00,-948370.131,-127725.094,-712479.883,-1574487.939,-507543.004,-260694.279,-331181.92,-67134.59,-200333.053,-226013.379,-478591.606,-681946.302,-282225.233,-294570.834,-198787.962,-20563.305,-372935.303,-710548.234
2021-01-05 00:00:00,-917770.308,-126276.068,-678983.695,-1437104.201,-501306.203,-251057.337,-301246.829,-63234.165,-179418.709,-219508.948,-458586.709,-647133.195,-262510.997,-285604.749,-186095.916,-18195.372,-348687.891,-665677.3
2021-01-05 01:00:00,-869651.603,-124845.788,-655407.336,-1380584.682,-486873.796,-248830.936,-288339.362,-60143.856,-171720.278,-216563.857,-442589.017,-623741.196,-252492.09,-281084.876,-178935.356,-17209.136,-334856.541,-637280.197
2021-01-05 02:00:00,-858884.657,-123841.954,-635416.81,-1351963.747,-473679.104,-244330.404,-280351.329,-58220.733,-167405.362,-215260.829,-429141.784,-602054.206,-246752.057,-276579.531,-173057.956,-16470.277,-327291.277,-626195.169
2021-01-05 03:00:00,-843554.367,-123275.52,-617753.472,-1358177.566,-462794.075,-243759.075,-279982.334,-56515.635,-166972.158,-213568.945,-417323.878,-583118.336,-241458.781,-276449.073,-169343.73,-15631.814,-321729.799,-621035.24
2021-01-05 04:00:00,-885582.474,-123040.077,-607666.87,-1417249.432,-452930.374,-246338.308,-286592.127,-58077.782,-172599.297,-212542.283,-410582.168,-570272.681,-238497.345,-273994.375,-168113.827,-15759.378,-319143.345,-624174.488
2021-01-05 05:00:00,-969618.105,-123923.842,-596006.471,-1490809.485,-443280.778,-256474.978,-300500.254,-60960.61,-190371.524,-210846.443,-404586.343,-555240.301,-240403.37,-270372.554,-168340.012,-16203.474,-322539.545,-639748.104
2021-01-05 06:00:00,-1044407.367,-124399.08,-577154.161,-1619485.188,-421775.468,-261736.687,-324857.09,-66484.702,-206981.301,-206998.28,-378792.381,-521272.83,-242462.364,-253026,-168848.08,-17144.328,-338076.257,-658423.932
2021-01-05 07:00:00,-1153693.261,-127185.296,-598074.735,-1783240.767,-434176.376,-268507.552,-358334.596,-74738.725,-225280.11,-209620.149,-380105.28,-523627.281,-262985.091,-224954.666,-184273.571,-19261.693,-381030.044,-722144.364
2021-01-05 08:00:00,-1215790.704,-128701.016,-636924.355,-1909363.483,-451456.468,-278135.099,-378834.915,-82093.534,-238928.278,-209428.314,-388217.587,-547456.788,-285236.838,-224676.488,-199217.678,-21534.761,-417151.914,-788900.203
2021-01-05 09:00:00,-1263546.133,-130002.075,-659603.585,-1978357.383,-464477.465,-285448.79,-395657.346,-86035.865,-247028.414,-211859.491,-399634.037,-562474.888,-301965.885,-223441.659,-209518.118,-22814.324,-440450.85,-837702.698
2021-01-05 10:00:00,-1301955.666,-131278.349,-674478.562,-2053487.683,-477692.713,-291149.173,-418878.243,-91391.431,-254979.688,-211798.419,-407774.886,-577319.952,-314528.356,-237534.498,-221421.503,-24000.068,-459605.953,-887169.37
2021-01-05 11:00:00,-1357264.529,-132539.465,-685449.632,-2107797.127,-487615.89,-296111.244,-435265.967,-94299.19,-263358.744,-213012.788,-420587.542,-600224.721,-327193.445,-254053.901,-227157.561,-24929.093,-469153.588,-916786.332
2021-01-05 12:00:00,-1383263.661,-131719.591,-680068.494,-2126617.511,-490190.471,-290498.227,-430693.142,-89671.246,-257882.02,-212658.576,-418854.728,-613855.603,-324502.532,-250566.973,-220244.606,-24977.673,-456616.366,-919241.82
2021-01-05 13:00:00,-1348411.781,-133876.499,-696380.191,-2091024.045,-502245.071,-294068.583,-422628.682,-88133.689,-250700.926,-214855.468,-431496.275,-644270.462,-324837.844,-254352.492,-228151.088,-25554.189,-462260.907,-914761.896
2021-01-05 14:00:00,-1330978.976,-134728.792,-713543.752,-2059582.171,-513121.757,-300601.459,-419151.678,-88093.96,-251006.919,-217752.693,-446281.413,-665291.256,-332431.117,-255041.081,-238723.827,-26496.977,-474876.083,-925394.324
2021-01-05 15:00:00,-1331788.351,-133771.865,-715271.925,-2026444.63,-513627.368,-304042.301,-417671.56,-89082.582,-252909.982,-218293.031,-447838.429,-661389.612,-333662.199,-278749.401,-238321.299,-26481.518,-476414.971,-922202.438
