,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle
2021-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01 06:00:00,0,0,0,0,19,0,0,18,0,28,17,0,20,62,0,0,0,0
2021-01-01 07:00:00,0,0,0,0,209,0,0,152,0,235,181,0,81,85,0,0,0,0
2021-01-01 08:00:00,0,0,0,0,437,0,0,289,0,467,466,0,282,158,0,0,0,0
2021-01-01 09:00:00,0,0,0,0,639,0,0,628,0,668,576,0,576,330,0,0,0,0
2021-01-01 10:00:00,0,0,0,0,790,0,0,810,0,813,685,0,517,556,0,0,0,0
2021-01-01 11:00:00,0,0,0,0,870,0,0,899,0,891,536,0,651,587,0,0,0,23
2021-01-01 12:00:00,0,0,0,0,875,0,0,913,0,894,604,0,762,489,0,0,0,190
2021-01-01 13:00:00,0,0,0,0,805,0,0,805,0,823,312,0,607,97,0,0,0,236
2021-01-01 14:00:00,0,0,0,0,666,0,0,614,0,684,155,0,664,288,0,0,0,431
2021-01-01 15:00:00,0,0,0,0,473,0,0,468,0,491,128,0,465,352,0,0,0,781
2021-01-01 16:00:00,0,0,0,0,247,0,0,283,0,263,38,0,272,109,0,0,0,865
2021-01-01 17:00:00,0,0,0,0,42,0,0,44,0,49,44,0,59,17,0,0,0,813
2021-01-01 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734
2021-01-01 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453
2021-01-01 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
2021-01-01 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2021-01-01 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
2021-01-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02 06:00:00,0,0,0,0,18,0,0,10,0,27,38,0,42,22,0,0,0,0
2021-01-02 07:00:00,0,0,0,0,205,0,0,216,0,229,237,0,253,72,0,0,0,0
2021-01-02 08:00:00,0,0,0,0,434,0,0,354,0,458,488,0,486,228,0,0,0,0
2021-01-02 09:00:00,0,0,0,0,636,0,0,600,0,657,616,0,690,287,0,0,0,0
2021-01-02 10:00:00,0,0,0,0,785,0,0,525,0,802,567,0,803,252,0,0,0,0
2021-01-02 11:00:00,0,0,0,0,866,0,0,809,0,881,490,0,762,205,0,0,0,34
2021-01-02 12:00:00,0,0,0,0,872,0,0,719,0,884,474,0,806,482,0,0,0,215
2021-01-02 13:00:00,0,0,0,0,802,0,0,292,0,811,662,0,721,835,0,0,0,481
2021-01-02 14:00:00,0,0,0,0,664,0,0,603,0,673,428,0,628,158,0,0,0,635
2021-01-02 15:00:00,0,0,0,0,470,0,0,444,0,480,324,0,390,479,0,0,0,726
2021-01-02 16:00:00,0,0,0,0,245,0,0,215,0,255,232,0,172,245,0,0,0,760
2021-01-02 17:00:00,0,0,0,0,42,0,0,42,0,42,46,0,46,31,0,0,0,700
2021-01-02 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572
2021-01-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445
2021-01-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410
2021-01-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
2021-01-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2021-01-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03 06:00:00,0,0,0,0,17,0,0,18,0,26,13,0,16,58,0,0,0,0
2021-01-03 07:00:00,0,0,0,0,201,0,0,15,0,230,88,0,132,245,0,0,0,0
2021-01-03 08:00:00,0,0,0,0,427,0,0,118,0,460,279,0,196,529,0,0,0,0
2021-01-03 09:00:00,0,0,0,0,629,0,0,283,0,661,532,0,256,725,0,0,0,0
2021-01-03 10:00:00,0,0,0,0,780,0,0,559,0,807,530,0,513,866,0,0,0,0
2021-01-03 11:00:00,0,0,0,0,861,0,0,704,0,886,679,0,710,765,0,0,0,13
2021-01-03 12:00:00,0,0,0,0,751,0,0,572,0,892,573,0,850,832,0,0,0,54
2021-01-03 13:00:00,0,0,0,0,798,0,0,503,0,822,371,0,769,683,0,0,0,108
2021-01-03 14:00:00,0,0,0,0,662,0,0,569,0,685,354,0,634,614,0,0,0,397
2021-01-03 15:00:00,0,0,0,0,472,0,0,139,0,491,500,0,415,292,0,0,0,756
2021-01-03 16:00:00,0,0,0,0,249,0,0,10,0,264,154,0,265,225,0,0,0,750
2021-01-03 17:00:00,0,0,0,0,44,0,0,7,0,50,42,0,43,27,0,0,0,899
2021-01-03 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849
2021-01-03 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530
2021-01-03 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
2021-01-03 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2021-01-03 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2021-01-03 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04 06:00:00,0,0,0,0,17,0,0,15,0,25,14,0,25,33,0,0,0,0
2021-01-04 07:00:00,0,0,0,0,203,0,0,59,0,228,107,0,121,245,0,0,0,0
2021-01-04 08:00:00,0,0,0,0,433,0,0,153,0,462,374,0,146,540,0,0,0,0
2021-01-04 09:00:00,0,0,0,0,639,0,0,196,0,669,463,0,391,690,0,0,0,0
2021-01-04 10:00:00,0,0,0,0,793,0,0,574,0,822,829,0,652,860,0,0,0,0
2021-01-04 11:00:00,0,0,0,0,876,0,0,737,0,906,917,0,833,839,0,0,0,13
2021-01-04 12:00:00,0,0,0,0,884,0,0,843,0,810,920,0,941,622,0,0,0,31
2021-01-04 13:00:00,0,0,0,0,816,0,0,818,0,845,882,0,870,810,0,0,0,164
2021-01-04 14:00:00,0,0,0,0,678,0,0,687,0,707,635,0,729,508,0,0,0,653
2021-01-04 15:00:00,0,0,0,0,484,0,0,77,0,510,504,0,532,443,0,0,0,807
2021-01-04 16:00:00,0,0,0,0,257,0,0,265,0,276,150,0,298,251,0,0,0,806
2021-01-04 17:00:00,0,0,0,0,47,0,0,73,0,55,81,0,71,40,0,0,0,932
2021-01-04 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864
2021-01-04 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730
2021-01-04 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538
2021-01-04 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
2021-01-04 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2021-01-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05 06:00:00,0,0,0,0,17,0,0,12,0,25,16,0,27,85,0,0,0,0
2021-01-05 07:00:00,0,0,0,0,207,0,0,95,0,229,149,0,160,323,0,0,0,0
2021-01-05 08:00:00,0,0,0,0,441,0,0,284,0,466,264,0,387,562,0,0,0,0
2021-01-05 09:00:00,0,0,0,0,646,0,0,501,0,674,223,0,591,762,0,0,0,0
2021-01-05 10:00:00,0,0,0,0,797,0,0,637,0,828,432,0,792,899,0,0,0,0
2021-01-05 11:00:00,0,0,0,0,879,0,0,689,0,912,539,0,902,964,0,0,0,11
2021-01-05 12:00:00,0,0,0,0,682,0,0,593,0,919,526,0,846,952,0,0,0,66
2021-01-05 13:00:00,0,0,0,0,817,0,0,553,0,850,501,0,676,864,0,0,0,43
2021-01-05 14:00:00,0,0,0,0,680,0,0,416,0,710,518,0,522,706,0,0,0,224
2021-01-05 15:00:00,0,0,0,0,487,0,0,282,0,512,446,0,414,496,0,0,0,353
2021-01-05 16:00:00,0,0,0,0,261,0,0,202,0,279,119,0,281,257,0,0,0,598
2021-01-05 17:00:00,0,0,0,0,49,0,0,12,0,56,19,0,62,40,0,0,0,373
2021-01-05 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
2021-01-05 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
2021-01-05 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
2021-01-05 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
2021-01-05 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2021-01-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06 06:00:00,0,0,0,0,14,0,0,6,0,22,30,0,29,43,0,0,0,0
2021-01-06 07:00:00,0,0,0,0,202,0,0,91,0,219,172,0,228,115,0,0,0,0
2021-01-06 08:00:00,0,0,0,0,417,0,0,349,0,454,476,0,453,256,0,0,0,0
2021-01-06 09:00:00,0,0,0,0,627,0,0,606,0,660,686,0,654,423,0,0,0,0
2021-01-06 10:00:00,0,0,0,0,802,0,0,482,0,811,839,0,804,638,0,0,0,0
2021-01-06 11:00:00,0,0,0,0,887,0,0,726,0,895,859,0,885,610,0,0,0,24
2021-01-06 12:00:00,0,0,0,0,896,0,0,766,0,903,879,0,897,332,0,0,0,73
2021-01-06 13:00:00,0,0,0,0,828,0,0,820,0,833,765,0,809,428,0,0,0,232
2021-01-06 14:00:00,0,0,0,0,619,0,0,577,0,694,542,0,431,250,0,0,0,460
2021-01-06 15:00:00,0,0,0,0,494,0,0,552,0,499,225,0,252,486,0,0,0,636
2021-01-06 16:00:00,0,0,0,0,226,0,0,295,0,271,7,0,128,167,0,0,0,787
2021-01-06 17:00:00,0,0,0,0,51,0,0,19,0,55,19,0,56,30,0,0,0,893
2021-01-06 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607
2021-01-06 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
2021-01-06 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351
2021-01-06 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
2021-01-06 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2021-01-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07 06:00:00,0,0,0,0,15,0,0,14,0,15,15,0,18,45,0,0,0,0
2021-01-07 07:00:00,0,0,0,0,198,0,0,231,0,217,155,0,197,160,0,0,0,0
2021-01-07 08:00:00,0,0,0,0,423,0,0,385,0,446,392,0,432,252,0,0,0,0
2021-01-07 09:00:00,0,0,0,0,629,0,0,505,0,639,582,0,626,712,0,0,0,0
2021-01-07 10:00:00,0,0,0,0,777,0,0,638,0,768,768,0,700,566,0,0,0,0
2021-01-07 11:00:00,0,0,0,0,861,0,0,725,0,818,745,0,696,556,0,0,0,20
2021-01-07 12:00:00,0,0,0,0,870,0,0,941,0,861,772,0,869,421,0,0,0,218
2021-01-07 13:00:00,0,0,0,0,766,0,0,883,0,678,263,0,794,511,0,0,0,373
2021-01-07 14:00:00,0,0,0,0,113,0,0,749,0,646,169,0,642,195,0,0,0,644
2021-01-07 15:00:00,0,0,0,0,436,0,0,555,0,474,346,0,495,38,0,0,0,795
2021-01-07 16:00:00,0,0,0,0,251,0,0,326,0,251,159,0,276,144,0,0,0,881
2021-01-07 17:00:00,0,0,0,0,40,0,0,99,0,47,63,0,59,31,0,0,0,889
2021-01-07 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852
2021-01-07 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715
2021-01-07 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487
2021-01-07 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
2021-01-07 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2021-01-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08 06:00:00,0,0,0,0,13,0,0,10,0,10,18,0,18,46,0,0,0,0
2021-01-08 07:00:00,0,0,0,0,186,0,0,83,0,77,133,0,50,222,0,0,0,0
2021-01-08 08:00:00,0,0,0,0,408,0,0,204,0,294,240,0,251,246,0,0,0,0
2021-01-08 09:00:00,0,0,0,0,609,0,0,407,0,505,464,0,519,169,0,0,0,0
2021-01-08 10:00:00,0,0,0,0,760,0,0,589,0,665,383,0,420,275,0,0,0,0
2021-01-08 11:00:00,0,0,0,0,826,0,0,584,0,791,638,0,75,479,0,0,0,14
2021-01-08 12:00:00,0,0,0,0,711,0,0,456,0,756,537,0,52,361,0,0,0,197
2021-01-08 13:00:00,0,0,0,0,631,0,0,344,0,723,763,0,258,536,0,0,0,348
2021-01-08 14:00:00,0,0,0,0,527,0,0,678,0,586,139,0,498,382,0,0,0,413
2021-01-08 15:00:00,0,0,0,0,445,0,0,210,0,319,351,0,282,18,0,0,0,708
2021-01-08 16:00:00,0,0,0,0,241,0,0,56,0,202,179,0,206,40,0,0,0,835
2021-01-08 17:00:00,0,0,0,0,21,0,0,37,0,50,11,0,39,17,0,0,0,605
2021-01-08 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
2021-01-08 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214
2021-01-08 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
2021-01-08 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2021-01-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2021-01-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09 06:00:00,0,0,0,0,8,0,0,9,0,11,20,0,28,29,0,0,0,0
2021-01-09 07:00:00,0,0,0,0,122,0,0,138,0,126,127,0,241,236,0,0,0,0
2021-01-09 08:00:00,0,0,0,0,348,0,0,332,0,330,152,0,462,532,0,0,0,0
2021-01-09 09:00:00,0,0,0,0,604,0,0,319,0,448,367,0,620,610,0,0,0,0
2021-01-09 10:00:00,0,0,0,0,731,0,0,708,0,554,520,0,600,520,0,0,0,0
2021-01-09 11:00:00,0,0,0,0,680,0,0,432,0,726,582,0,825,477,0,0,0,12
2021-01-09 12:00:00,0,0,0,0,167,0,0,805,0,768,761,0,354,465,0,0,0,221
2021-01-09 13:00:00,0,0,0,0,282,0,0,413,0,734,499,0,463,554,0,0,0,402
2021-01-09 14:00:00,0,0,0,0,64,0,0,367,0,631,496,0,306,605,0,0,0,392
2021-01-09 15:00:00,0,0,0,0,25,0,0,472,0,381,138,0,439,309,0,0,0,838
2021-01-09 16:00:00,0,0,0,0,13,0,0,333,0,176,293,0,192,32,0,0,0,885
2021-01-09 17:00:00,0,0,0,0,17,0,0,31,0,35,48,0,62,18,0,0,0,944
2021-01-09 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516
2021-01-09 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
2021-01-09 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
2021-01-09 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
2021-01-09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
2021-01-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10 06:00:00,0,0,0,0,13,0,0,16,0,11,20,0,9,34,0,0,0,0
2021-01-10 07:00:00,0,0,0,0,186,0,0,192,0,82,170,0,40,104,0,0,0,0
2021-01-10 08:00:00,0,0,0,0,411,0,0,466,0,220,483,0,215,236,0,0,0,0
2021-01-10 09:00:00,0,0,0,0,615,0,0,696,0,613,695,0,566,319,0,0,0,0
2021-01-10 10:00:00,0,0,0,0,770,0,0,850,0,797,819,0,836,390,0,0,0,0
2021-01-10 11:00:00,0,0,0,0,856,0,0,836,0,616,782,0,922,525,0,0,0,15
2021-01-10 12:00:00,0,0,0,0,867,0,0,731,0,694,954,0,885,657,0,0,0,153
2021-01-10 13:00:00,0,0,0,0,527,0,0,580,0,718,583,0,584,216,0,0,0,393
2021-01-10 14:00:00,0,0,0,0,383,0,0,682,0,687,284,0,609,236,0,0,0,686
2021-01-10 15:00:00,0,0,0,0,410,0,0,190,0,495,105,0,512,17,0,0,0,841
2021-01-10 16:00:00,0,0,0,0,177,0,0,152,0,269,177,0,263,50,0,0,0,915
2021-01-10 17:00:00,0,0,0,0,41,0,0,77,0,56,52,0,55,20,0,0,0,809
2021-01-10 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859
2021-01-10 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574
2021-01-10 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501
2021-01-10 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
2021-01-10 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2021-01-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11 06:00:00,0,0,0,0,11,0,0,14,0,5,6,0,31,36,0,0,0,0
2021-01-11 07:00:00,0,0,0,0,189,0,0,147,0,96,230,0,97,199,0,0,0,0
2021-01-11 08:00:00,0,0,0,0,356,0,0,245,0,281,480,0,290,282,0,0,0,0
2021-01-11 09:00:00,0,0,0,0,574,0,0,522,0,396,694,0,580,512,0,0,0,0
2021-01-11 10:00:00,0,0,0,0,741,0,0,757,0,666,852,0,837,387,0,0,0,0
2021-01-11 11:00:00,0,0,0,0,795,0,0,464,0,443,900,0,880,388,0,0,0,8
2021-01-11 12:00:00,0,0,0,0,776,0,0,358,0,867,681,0,794,576,0,0,0,137
2021-01-11 13:00:00,0,0,0,0,563,0,0,601,0,674,434,0,584,851,0,0,0,49
2021-01-11 14:00:00,0,0,0,0,442,0,0,509,0,680,744,0,710,701,0,0,0,481
2021-01-11 15:00:00,0,0,0,0,241,0,0,335,0,505,462,0,220,496,0,0,0,373
2021-01-11 16:00:00,0,0,0,0,156,0,0,171,0,277,292,0,262,261,0,0,0,935
2021-01-11 17:00:00,0,0,0,0,38,0,0,106,0,52,54,0,39,47,0,0,0,936
2021-01-11 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858
2021-01-11 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660
2021-01-11 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
2021-01-11 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283
2021-01-11 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
2021-01-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12 06:00:00,0,0,0,0,8,0,0,14,0,14,27,0,34,44,0,0,0,0
2021-01-12 07:00:00,0,0,0,0,185,0,0,108,0,168,239,0,242,285,0,0,0,0
2021-01-12 08:00:00,0,0,0,0,394,0,0,429,0,438,185,0,468,499,0,0,0,0
2021-01-12 09:00:00,0,0,0,0,616,0,0,693,0,574,604,0,685,629,0,0,0,0
2021-01-12 10:00:00,0,0,0,0,725,0,0,851,0,802,852,0,842,872,0,0,0,0
2021-01-12 11:00:00,0,0,0,0,790,0,0,846,0,888,943,0,896,948,0,0,0,15
2021-01-12 12:00:00,0,0,0,0,868,0,0,797,0,667,958,0,942,944,0,0,0,129
2021-01-12 13:00:00,0,0,0,0,646,0,0,606,0,798,819,0,876,860,0,0,0,404
2021-01-12 14:00:00,0,0,0,0,573,0,0,370,0,698,520,0,740,711,0,0,0,682
2021-01-12 15:00:00,0,0,0,0,362,0,0,488,0,507,270,0,544,507,0,0,0,840
2021-01-12 16:00:00,0,0,0,0,263,0,0,344,0,280,331,0,310,270,0,0,0,932
2021-01-12 17:00:00,0,0,0,0,43,0,0,111,0,62,95,0,52,51,0,0,0,947
