,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle
2022-01-01 00:00:00,-885844.279,-116575.477,-732990.796,-1642238.812,-511417.729,-224669.971,-58816.446,-184546.075,-212713.697,-437489.718,-296528.63,-627662.916,-262532.391,-245976.321,-205641.66,-17014.717,-347519.926,-684166.047
2022-01-01 01:00:00,-846893.948,-115107.112,-710473.928,-1566594.909,-491447.744,-222740.499,-55789.297,-177118.593,-210585.005,-420438.685,-283068.347,-604745.268,-250170.174,-241383,-196812.999,-16147.492,-333293.741,-650970.661
2022-01-01 02:00:00,-819697.255,-114762.863,-690721.52,-1528675.453,-476564.903,-225472.598,-56373.93,-170620.688,-208753.854,-411108.257,-273434.608,-585264.124,-238159.896,-237321.034,-191411.377,-15027.572,-325688.046,-631981.607
2022-01-01 03:00:00,-823199.009,-113136.999,-672724.204,-1528819.034,-464406.829,-222519.007,-54885.957,-167531.473,-209141.743,-401527.238,-268801.485,-551953.377,-234479.557,-234249.567,-187657.086,-14696.44,-320160.491,-617519.071
2022-01-01 04:00:00,-865627.702,-113385.618,-661529.741,-1579393.168,-454476.717,-228579.287,-55875.177,-169689.393,-206442.415,-396448.442,-272718.155,-556715.088,-231481.357,-241351.574,-186786.71,-14724.937,-316430.301,-619570.368
2022-01-01 05:00:00,-909125.738,-113922.683,-653988.07,-1629496.774,-447801.901,-230309.402,-58341.181,-177757.403,-205472.597,-395879.898,-283761.104,-550397.689,-232523.215,-241844.069,-185712.949,-14882.032,-315268.123,-629723.842
2022-01-01 06:00:00,-957509.476,-114724.891,-634038.918,-1694978.563,-427484.75,-231813.227,-61373.646,-187384.061,-202348.58,-370510.265,-296299.883,-525677.285,-225787.939,-237005.223,-185698.874,-15021.908,-325011.901,-625796.583
2022-01-01 07:00:00,-1051968.635,-117024.688,-649113.681,-1857399.098,-433145.551,-246534.388,-69542.53,-202182.219,-201924.265,-359826.168,-331176.923,-520017.769,-247492.399,-218481.675,-203375.692,-16584.814,-360696.53,-668956.736
2022-01-01 08:00:00,-1108474.005,-119344.587,-690447.268,-2020472.831,-453327.812,-261047.402,-75906.874,-223663.741,-202621.671,-371892.91,-361556.879,-532114.473,-270338.398,-233225.601,-219212.006,-18313.252,-394580.169,-734735.131
2022-01-01 09:00:00,-1162008.347,-120750.913,-717086.626,-2133357.764,-460010.31,-270975.694,-81228.304,-233339.371,-202283.964,-381103.491,-386115.593,-540676.394,-289166.662,-233252.854,-226558.985,-19747.843,-417822.238,-792213.674
2022-01-01 10:00:00,-1226511.943,-121569.009,-732884.825,-2213772.824,-471949.417,-270719.893,-86446.031,-242620.898,-203504.123,-391320.898,-407929.748,-549982.588,-305645.603,-244076.302,-236039.245,-20779.517,-434239.79,-843501.969
2022-01-01 11:00:00,-1269289.851,-122998.882,-739277.09,-2260182.718,-482914.706,-273404.122,-90582.234,-249101.435,-203867.352,-402187.958,-421419.888,-560197.966,-319149.618,-249751.229,-245792.385,-21492.509,-444513.504,-873884.854
2022-01-01 12:00:00,-1260155.093,-122788.736,-732255.917,-2246404.205,-477285.698,-267505.658,-89175.418,-241167.727,-206222.913,-400622.907,-420234.067,-570550.838,-318658.446,-247497.159,-233631.005,-21861.931,-437006.762,-874576.798
2022-01-01 13:00:00,-1213434.627,-123028.76,-735351.512,-2176283.337,-474908.675,-270566.541,-85534.344,-236278.524,-209528.264,-399731.909,-406600.498,-585990.624,-312049.799,-241388.624,-238091.546,-21564.818,-429504.456,-858759.865
2022-01-01 14:00:00,-1149491.143,-123176.053,-734389.678,-2098130.057,-479945.468,-267420.47,-84745.97,-230753.292,-206709.257,-399017.962,-395857.223,-601799.522,-309990.606,-238486.514,-234778.499,-21739.204,-427262.316,-840176.714
2022-01-01 15:00:00,-1141635.292,-122551.709,-721569.227,-2054897.882,-481611.969,-266510.01,-83216.924,-230740.118,-209902.15,-395886.022,-386880.174,-602007.217,-307781.769,-240057.793,-239519.504,-21898.371,-424073.114,-829265.277
2022-01-01 16:00:00,-1129245.969,-121416.709,-703812.925,-2015995.3,-472606.608,-262187.049,-84822.12,-231465.166,-207169.905,-385382.853,-383544.065,-579707.785,-307270.632,-258322.878,-232713.242,-21959.954,-418268.799,-815013.701
2022-01-01 17:00:00,-1163774.412,-124551.134,-700893.376,-2049389.189,-464846.644,-263114.57,-90734.971,-239176.446,-210034.993,-386425.98,-384768.331,-577357.176,-300529.805,-260496.279,-232367.237,-21801.095,-419744.557,-804215.59
2022-01-01 18:00:00,-1270628.556,-134685.948,-773176.322,-2325112.095,-516697.148,-306722.55,-106325.344,-289026.114,-228174.401,-470049.861,-448070.817,-650121.847,-343549.54,-285065.433,-251493.569,-24452.166,-460847.393,-898385.184
2022-01-01 19:00:00,-1277682.541,-135088.259,-775188.667,-2357081.694,-520772.488,-303605.763,-108376.892,-322568.547,-230681.164,-492333.623,-450564.049,-658044.709,-356403.656,-287604.557,-245285.955,-26209.445,-453491.095,-931464.265
2022-01-01 20:00:00,-1211593.36,-133072.637,-775424.944,-2286592.81,-520351.144,-297542.66,-101009.709,-304386.626,-228158.508,-491756.069,-432513.887,-662899.762,-347059.494,-281894.251,-237582.414,-25287.673,-434601.371,-899628.972
2022-01-01 21:00:00,-1098548.595,-126109.398,-759430.357,-2074524.164,-509826.303,-278505.791,-88614.814,-266344.682,-221436.263,-478334.643,-390536.759,-657100.502,-323700.257,-285506.987,-227364.247,-22830.386,-404135.248,-826513.766
2022-01-01 22:00:00,-983887.049,-122227.222,-756260.935,-1862622.812,-510581.881,-257996.453,-76174.7,-230824.788,-218795.708,-465799.164,-347082.114,-651058.895,-301474.171,-268937.842,-218460.329,-20481.06,-381936.014,-762906.079
2022-01-01 23:00:00,-900318.231,-120731.347,-741822.155,-1696698.82,-504831.507,-236155.308,-66613.804,-204524.777,-214644.021,-448521.324,-309733.098,-637888.975,-282118.965,-257830.299,-210040.293,-18369.733,-360759.289,-701904.221
2022-01-02 00:00:00,-835301.526,-119429.749,-737532.74,-1526696.738,-502154.887,-235099.172,-62054.889,-187179.143,-213531.045,-444893.331,-290874.036,-628851.032,-265994.403,-235274.91,-198448.092,-16575.883,-349614.366,-661990.929
2022-01-02 01:00:00,-786009.892,-117945.795,-714031.659,-1451932.047,-484007.173,-230181.631,-58468.499,-177767.461,-207253.091,-431460.315,-271625.028,-610289.993,-251655.451,-232850.557,-191850.727,-15684.336,-333030.317,-628261.744
2022-01-02 02:00:00,-764185.958,-117596.215,-691666.342,-1414155.676,-467774.46,-230367.953,-56671.594,-171041.752,-205299.782,-419403.486,-262834.035,-592370.319,-242610.629,-230094.543,-185977.55,-15224.954,-324718.111,-608742.731
2022-01-02 03:00:00,-759075.674,-115803.559,-673711.618,-1383737.736,-457557.878,-227464.607,-56340.413,-166026.272,-204066.863,-409485.207,-256148.522,-574438.966,-238289.2,-227374.007,-181731.137,-14817.64,-320913.831,-596068.637
2022-01-02 04:00:00,-761443.65,-115886.878,-662014.499,-1429931.938,-446725.202,-225491.833,-56210.501,-165594.496,-204029.058,-402394.094,-256088.777,-562138.906,-233020.58,-234149.7,-179772.416,-14739.984,-316307.756,-589688.535
2022-01-02 05:00:00,-761925.773,-116353.101,-649441.464,-1458845.714,-437964.644,-228253.974,-56710.048,-169388.998,-203817.365,-398991.054,-258875.784,-550616.309,-231374.034,-237208.476,-175045.15,-14807.706,-314856.865,-582640.511
2022-01-02 06:00:00,-781615.092,-116579.353,-618505.047,-1493488.818,-414129.55,-226335.764,-56859.346,-172060.114,-200485.505,-372936.149,-254536.692,-516714.68,-218559.624,-227128.913,-171756.899,-14977.368,-312935.252,-550419.926
2022-01-02 07:00:00,-838941.318,-118052.908,-612767.638,-1543207.564,-411467.741,-230543.413,-62951.484,-188080.474,-200113.51,-356356.177,-276732.288,-501590.152,-231004.655,-206095.218,-179153.035,-15706.37,-331157.273,-572217.128
2022-01-02 08:00:00,-905774.663,-118938.686,-623618.069,-1677578.064,-420594.628,-234562.133,-66831.814,-207941.939,-201010.978,-354267.961,-304798.293,-502283.503,-245619.474,-216144.848,-182343.228,-17214.289,-352041.908,-611214.104
2022-01-02 09:00:00,-962498.278,-121232.217,-632544.403,-1805295.286,-417272.136,-249611.149,-71471.937,-217433.282,-200762.939,-352468.732,-327719.994,-504394.762,-261207.447,-209587.812,-189390.639,-18424.778,-371447.005,-649513.711
2022-01-02 10:00:00,-1007090.512,-122295.867,-641558.567,-1890820.527,-431348.277,-247148.936,-74052.29,-223799.733,-201738.62,-355643.549,-344182.042,-507368.667,-268887.649,-215819.695,-202580.409,-19413.572,-385686.227,-683004.578
2022-01-02 11:00:00,-1057393.678,-123919.005,-653078.365,-1919772.98,-436540.124,-254624.361,-80282.4,-229606.664,-202979.505,-368031.207,-358163.073,-523231.481,-281404.524,-219653.398,-210614.623,-19927.384,-392342.156,-715075.327
2022-01-02 12:00:00,-1027212.594,-123059.844,-658487.182,-1907837.624,-439212.882,-251764.988,-79726.954,-227424.031,-203232.831,-373612.664,-363662.018,-542238.621,-286738.722,-221199.199,-204985.087,-20825.191,-392789.067,-736511.396
2022-01-02 13:00:00,-1010970.123,-122189.449,-662371.423,-1934456.787,-448582.506,-246516.151,-79730.909,-221142.488,-204992.224,-377252.041,-359905.837,-559295.206,-284168.48,-222722.266,-199890.014,-20584.993,-389057.361,-731650.536
2022-01-02 14:00:00,-987130.586,-122206.121,-664665.66,-1897083.461,-456209.581,-242847.292,-77723.504,-214847.648,-206033.274,-379655.48,-350399.125,-572027.335,-284363.904,-221121.529,-205411.201,-20696.501,-388279.097,-714537.668
2022-01-02 15:00:00,-982603.098,-121991.93,-660305.063,-1797903.891,-456340.863,-240512.538,-77735.786,-211544.815,-206244.725,-379399.359,-341556.891,-573922.31,-283988.086,-219762.966,-208449.113,-20988.151,-384602.445,-705249.609
2022-01-02 16:00:00,-970687.236,-120426.62,-645139.553,-1792690.147,-448414.252,-237956.559,-77526.886,-214915.108,-204384.252,-372115.625,-339548.568,-560084.319,-281998.895,-236098.003,-197055.371,-20903.047,-378831.327,-700391.638
2022-01-02 17:00:00,-1008372.217,-124494.815,-644682.264,-1829800.162,-433083.479,-243160.299,-82451.826,-222427.422,-207163.793,-376379.788,-345193.646,-552699.611,-280455.066,-237671.573,-197339.943,-20918.52,-387058.427,-706600.063
2022-01-02 18:00:00,-1113281.17,-136299.191,-729497.432,-2199277.548,-487586.451,-277479.781,-100531.093,-274499.375,-225889.245,-464294.601,-410788.672,-637037.012,-327295.038,-263211.567,-219383.211,-23260.396,-429173.163,-812571.996
2022-01-02 19:00:00,-1109392.524,-137061.829,-738194.225,-2311346.365,-498475.373,-289524.012,-103489.546,-303414.254,-225352.426,-485784.835,-423879.677,-661154.81,-341219.838,-267584.747,-224814.481,-24968.853,-427836.502,-841456.061
2022-01-02 20:00:00,-1052531.368,-134606.952,-741172.769,-2198957.7,-505886.493,-273807.336,-96648.315,-285216.149,-224079.951,-488624.605,-409495.833,-671899.055,-331719.185,-264950.388,-223054.566,-24068.85,-416564.034,-824229.359
2022-01-02 21:00:00,-990558.532,-127427.089,-735945.768,-2013075.379,-501130.967,-260210.226,-83902.441,-251788.384,-219849.214,-474035.019,-375135.315,-674754.404,-311857.782,-271110.366,-216731.604,-21686.704,-393383.624,-769788.242
2022-01-02 22:00:00,-933233.206,-123568.091,-737529.034,-1860751.34,-505927.197,-252263.885,-72704.415,-216999.878,-218540.394,-463704.913,-344480.828,-673523.386,-292937.624,-260040.273,-209181.53,-19052.789,-376687.896,-720280.804
2022-01-02 23:00:00,-869125.713,-121999.538,-723387.676,-1709320.747,-499677.328,-240251.402,-65014.526,-192847.968,-215381.466,-447026.396,-309710.92,-655182.801,-273853.43,-248533.589,-201238.615,-17059.471,-354570.293,-672167.33
2022-01-03 00:00:00,-805313.292,-119781.951,-726474.976,-1503589.636,-489487.192,-225315.758,-58772.03,-171767.289,-211164.355,-420104.335,-276089.781,-613015.817,-249560.799,-237238.192,-194707.418,-17152.532,-327878.211,-623781.018
2022-01-03 01:00:00,-772914.151,-118206.56,-702941.217,-1437458.86,-474087.189,-219705.674,-55701.66,-156340.002,-208742.631,-402181.053,-262636.609,-591362.886,-238731.599,-230592.385,-188092.502,-16284.205,-315920.008,-594301.41
2022-01-03 02:00:00,-752083.827,-117375.584,-683273.161,-1406517.478,-460402.57,-217392.732,-53370.949,-152556.954,-207087.595,-389359.128,-254713.576,-571125.933,-228731.006,-227436.53,-183855.766,-15752.018,-315600.277,-581840.486
2022-01-03 03:00:00,-768492.751,-116783.824,-657631.756,-1399111.508,-448590.742,-219564.45,-52271.748,-153694.12,-206281.47,-380456.487,-251810.559,-554363.104,-222224.656,-225364.953,-179580.183,-15503.344,-311556.524,-575352.502
2022-01-03 04:00:00,-826182.697,-116828.547,-641538.534,-1528295.22,-442188.818,-221919.512,-54902.129,-160213.04,-205958.46,-376429.852,-261174.269,-542610.364,-223262.776,-232628.318,-178335.274,-15611.029,-309466.431,-587067.061
2022-01-03 05:00:00,-926175.17,-117965.767,-634163.335,-1638655.786,-433934.467,-226403.517,-58656.363,-179863.328,-206597.102,-376824.224,-279828.832,-530810.946,-227306.549,-235111.396,-175510.225,-15885.188,-311576.408,-609314.274
2022-01-03 06:00:00,-999533.49,-118365.277,-617344.57,-1891239.439,-419339.446,-233593.773,-63340.246,-196271.68,-202531.452,-350500.745,-294112.891,-502335.889,-227742.87,-230722.578,-179248.109,-16367.29,-318638.05,-620706.755
2022-01-03 07:00:00,-1101283.005,-121648.679,-641392.183,-2070203.34,-433962.042,-243264.824,-72237.214,-213624.985,-204062.383,-351085.327,-329531.84,-510120.703,-253415.152,-219176.239,-198631.66,-17445.082,-360904.166,-704756.231
2022-01-03 08:00:00,-1158779.73,-123664.771,-693448.951,-2164202.834,-460667.871,-266469.45,-80299.028,-230577.366,-204059.416,-373420.818,-359029.271,-532287.821,-280478.818,-239902.812,-219441.903,-19057.688,-404615.704,-794796.992
2022-01-03 09:00:00,-1215087.61,-125236.929,-729661.088,-2249593.795,-478803.07,-265156.029,-86330.889,-239643.235,-206012.658,-385708.011,-380975.046,-543287.084,-296256.349,-238699.777,-233172.816,-20245.48,-423823.251,-855917.201
2022-01-03 10:00:00,-1276628.029,-126447.584,-738651.393,-2348515.419,-490795.603,-277577.845,-93420.039,-246829.72,-206552.542,-398331.2,-404506.38,-555882.61,-306102.803,-248892.31,-243666.69,-21329.66,-444776.711,-908005.374
2022-01-03 11:00:00,-1336666.337,-127950.369,-752548.14,-2389945.918,-504875.561,-287057.036,-96679.476,-257397.392,-208179.666,-412746.931,-422559.641,-578898.116,-321192.561,-255964.741,-250715.689,-22023.833,-454040.367,-951735.723
2022-01-03 12:00:00,-1370100.438,-126467.003,-745503.529,-2365388.991,-506548.35,-284571.732,-91290.182,-249510.4,-206554.359,-408263.19,-417627.47,-593070.449,-320177.348,-252374.603,-238400.115,-22538.24,-446677.937,-945022.494
2022-01-03 13:00:00,-1349866.668,-130808.473,-760187.011,-2346321.226,-505272.285,-279408.938,-90525.588,-243254.001,-206770.447,-417908.269,-411427.012,-624911.55,-322175.81,-249704.233,-245789.993,-22245.479,-449955.534,-941355.399
2022-01-03 14:00:00,-1335047.946,-129689.993,-782158.432,-2335741.335,-514392.471,-280513.898,-91162.443,-242994.89,-209609.846,-435159.866,-406757.325,-650910.327,-330000.456,-252032.93,-256378.047,-22697.173,-459343.73,-947984.311
2022-01-03 15:00:00,-1316814.239,-128693.14,-780212.159,-2304709.642,-502574.058,-281676.558,-90911.817,-250847.985,-210077.284,-435375.102,-406438.657,-653692.254,-331395.568,-251770.752,-257456.541,-22964.117,-461227.013,-952853.136
2022-01-03 16:00:00,-1314174.452,-127363.349,-764989.79,-2286133.245,-500665.791,-280472.974,-91820.064,-259528.931,-211722.676,-420719.076,-404241.42,-624109.821,-331455.529,-270712.782,-252125.1,-23045.229,-457039.167,-936377.06
2022-01-03 17:00:00,-1273116.084,-129176.165,-733538.314,-2226677.863,-478116.62,-290792.869,-97493.215,-265803.575,-211367.187,-410731.477,-409572.642,-595629.487,-330192.6,-275733.495,-246285.046,-23009.896,-449099.92,-905834.121
2022-01-03 18:00:00,-1390972.108,-142665.215,-771137.4,-2457785.02,-521046.807,-333502.967,-110339.523,-320709.865,-231396.661,-492639.5,-481421.754,-661250.187,-365652.061,-305205.906,-258000.017,-25718.743,-479945.51,-991046.369
2022-01-03 19:00:00,-1375523.163,-143650.562,-785189.903,-2486007.437,-530266.618,-337648.632,-112678.946,-334508.861,-235302.096,-509027.522,-486888.37,-677912.27,-375330.12,-307916.952,-250364.563,-27678.534,-468810.997,-1018811.768
2022-01-03 20:00:00,-1301300.422,-140512.47,-794551.739,-2349763.789,-538016.174,-327129.559,-103148.652,-310738.083,-234489.81,-508227.728,-464342.735,-686565.495,-359458.742,-298295.652,-243618.578,-26616.322,-448296.81,-975295.714
2022-01-03 21:00:00,-1163977.505,-132696.332,-803647.295,-2146660.316,-531754.838,-301694.671,-86433.902,-271491.338,-227260.933,-492470.778,-416513.575,-677263.522,-331948.244,-295608.994,-231301.762,-23928.677,-416533.171,-893846.123
2022-01-03 22:00:00,-1047052.649,-126722.065,-787641.894,-1909373.74,-528279.037,-274256.703,-73517.935,-232056.197,-222900.985,-468980.55,-363992.449,-661580.636,-303789.116,-273428.552,-219892.159,-20946.744,-389234.968,-805516.038
2022-01-03 23:00:00,-945598.443,-120029.038,-783125.796,-1728166.846,-515496.277,-241289.967,-63691.791,-195091.116,-219779.245,-442740.01,-325372.664,-638814.233,-275352.488,-253224.731,-208589.63,-18394.656,-361406.334,-723204.528
2022-01-04 00:00:00,-844021.002,-120050.132,-711424.318,-1575615.08,-502616.075,-237377.049,-58319.282,-184798.213,-213187.464,-429617.871,-284780.504,-617774.534,-256000.008,-247901.271,-196505.569,-16858.199,-338531.949,-656033.201
2022-01-04 01:00:00,-799012.555,-118515.845,-689183.991,-1503644.27,-484990.041,-235952.039,-55229.771,-175551.054,-209984.051,-413031.169,-271369.06,-595987.141,-244404.902,-243981.469,-189306.128,-16052.122,-324856.225,-626372.537
2022-01-04 02:00:00,-787843.162,-117473.193,-670217.08,-1465437.642,-471473.55,-235285.372,-53661.571,-168382.738,-208683.878,-400071.607,-266059.792,-575276.238,-238929.392,-240943.023,-183891.884,-15563.523,-318025.995,-614219.653
2022-01-04 03:00:00,-796895.733,-116955.555,-654139.157,-1476380.713,-458793.131,-233998.91,-52472.579,-168818.31,-207797.614,-389303.686,-264393.091,-556434.354,-232277.405,-239667.663,-180994.504,-15308.702,-313056.199,-608590.072
2022-01-04 04:00:00,-848148.514,-116947.45,-646364.642,-1610038.086,-449911.016,-235505.709,-54265.381,-173059.186,-207234.644,-382898.557,-267979.787,-540984.13,-226739.567,-247053.489,-180060.493,-15210.315,-310977.97,-615951.633
2022-01-04 05:00:00,-961881.362,-117841.07,-641538.384,-1709205.67,-440279.681,-246693.283,-58779.101,-190872.084,-207321.355,-382166.073,-287962.657,-533000.473,-231895.203,-247094.494,-178070.345,-15698.884,-315810.642,-638291.536
2022-01-04 06:00:00,-1022131.492,-118532.825,-627890.015,-1955554.2,-422072.619,-249641.125,-63972.204,-203729.484,-202775.275,-359162.084,-305683.676,-504844.206,-230148.517,-239456.201,-181544.178,-16472.712,-330432.471,-653681.547
2022-01-04 07:00:00,-1118036.581,-121832.733,-654472.252,-2116691.568,-434066.994,-260747.667,-72520.379,-221264.729,-204407.904,-359442.127,-338262.353,-508035.38,-255386.85,-221420.731,-201627.125,-18144.18,-372531.258,-727018.068
2022-01-04 08:00:00,-1168675.478,-123764.394,-702753.041,-2190291.368,-457270.89,-268541.786,-80197.801,-240490.998,-203937.375,-375975.233,-363375.084,-526755.28,-278141.942,-233460.58,-225426.97,-20256.17,-406920.08,-805477.999
2022-01-04 09:00:00,-1215317.729,-125039.419,-727955.424,-2256445.809,-469730.815,-275776.433,-87732.692,-247083.376,-205813.926,-384687.809,-384407.863,-539187.788,-298858.095,-229063.618,-233487.453,-21879.318,-428923.245,-858931.722
2022-01-04 10:00:00,-1275336.643,-126497.977,-750244.139,-2334453.723,-480714.428,-279949.882,-95230.807,-256142.7,-205989.381,-399448.796,-404717.949,-553620.014,-316735.985,-238289.711,-244715.179,-23199.467,-446575.73,-912445.245
2022-01-04 11:00:00,-1340670.299,-127869.709,-766352.933,-2374803.11,-497609.716,-289275.041,-98077.405,-263916.421,-207221.029,-413064.805,-426985.308,-571233.294,-333853.146,-244310.565,-251682.918,-24009.771,-458605.065,-956693.781
2022-01-04 12:00:00,-1361886.886,-125834.349,-764094.635,-2353700.677,-496344.102,-283810.919,-92775.29,-257228.507,-206948.725,-409222.681,-424592.172,-585213.34,-327878.204,-243807.481,-238032.093,-23002.847,-446468.463,-951797.536
2022-01-04 13:00:00,-1349819.037,-128417.262,-781573.93,-2329339.183,-498602.921,-284925.699,-92501.369,-253726.229,-209804.847,-424934.905,-420108.037,-612775.388,-328763.283,-244294.163,-246283.18,-22374.205,-452545.864,-960305.919
2022-01-04 14:00:00,-1329626.513,-129967.393,-791803.346,-2318005.975,-512426.791,-293728.901,-93555.961,-254975.798,-213174.632,-435633.405,-415103.701,-638545.567,-338069.45,-253705.384,-260766.233,-22760.133,-464540.989,-964896.948
2022-01-04 15:00:00,-1318884.697,-129205.684,-789385.873,-2261606.338,-504105.13,-294955.35,-93852.698,-259034.502,-213572.742,-432925.293,-415740.155,-642372.809,-337402.864,-254624.134,-260451.55,-23537.705,-467254.682,-965274.46
2022-01-04 16:00:00,-1314644.198,-128356.246,-767728.794,-2239167.83,-488790.856,-288463.79,-94842.235,-256787.336,-212642.083,-418928.058,-410669.031,-618916.831,-334573.66,-273022.192,-257842.986,-22991.358,-461011.564,-948961.837
2022-01-04 17:00:00,-1273561.652,-128151.042,-732785.761,-2185964.754,-476476.526,-290523.071,-98607.456,-256898.838,-210868.51,-404230.338,-410644.401,-592532.856,-321259.956,-275083.957,-245914.807,-23453.838,-451268.366,-909178.13
2022-01-04 18:00:00,-1376818.742,-139865.916,-785535.762,-2431540.989,-521493.781,-330424.642,-110224.093,-308251.257,-227695.068,-465796.917,-463522.989,-667125.042,-350475.481,-294160.32,-256282.264,-25525.602,-482274.82,-962351.741
2022-01-04 19:00:00,-1350800.001,-141114.515,-794966.423,-2478027.951,-533257.345,-332150.783,-110482.779,-323163.23,-231832.645,-492592.84,-466923.833,-682422.191,-362048.124,-294557.643,-248056.447,-27170.593,-471927.1,-978181.75
2022-01-04 20:00:00,-1293961.573,-139273.889,-803971.486,-2315943.049,-539371.629,-315219.834,-101565.227,-301085.566,-232670.289,-500864.566,-446414.407,-698549.305,-355160.258,-291075.183,-241882.803,-26180.319,-452498.281,-947469.139
2022-01-04 21:00:00,-1149274.665,-132610.996,-794764.828,-2094225.051,-531466.651,-292316.983,-85995.846,-266283.794,-226610.849,-489584.989,-407080.936,-690452.271,-332955.547,-294848.988,-230975.7,-23636.419,-419656.423,-873638.629
2022-01-04 22:00:00,-1031838.725,-127624.936,-788103.067,-1881033.178,-528931.697,-271995.526,-73897.907,-229484.332,-223767.045,-477277.663,-356744.326,-680128.826,-307801.496,-280259.973,-219701.358,-20479.065,-393045.517,-797941.828
2022-01-04 23:00:00,-924828.89,-123311.041,-766009.187,-1716144.608,-518169.64,-246682.246,-64650.698,-199367.945,-220729.236,-454593.694,-320203.526,-653600.078,-281554.671,-264568.015,-209295.408,-17743.846,-363414.093,-728034.693
2022-01-05 00:00:00,-858391.52,-120753.662,-726361.538,-1597945.021,-506872.524,-232646.832,-59378.633,-178591.634,-214512.024,-432814.768,-292659.278,-617990.435,-257413.287,-251576.58,-200494.107,-16135.811,-341150.212,-677542.538
2022-01-05 01:00:00,-815819.378,-118984.005,-701283.124,-1525842.982,-485875.867,-237470.072,-56388.078,-170301.755,-211515.637,-416477.356,-278526.55,-595411.517,-247308.191,-247102.076,-192397.747,-15405.444,-328126.445,-646707.395
2022-01-05 02:00:00,-805615.536,-117930.031,-681929.931,-1490728.221,-472232.731,-239201.433,-54416.898,-166725.548,-210049.381,-401509.877,-269923.495,-575702.245,-241265.374,-240916.855,-186145.39,-14992.496,-321522.864,-632867.559
2022-01-05 03:00:00,-815890.344,-117393.004,-659493.332,-1494117.405,-457454.074,-236295.956,-53344.878,-166611.837,-208992.025,-390379.086,-269112.68,-556062.345,-237734.907,-241707.801,-184040.989,-14880.788,-316555.619,-627593.96
2022-01-05 04:00:00,-870433.713,-117386.24,-650813.447,-1635581.336,-449282.51,-238212.81,-55136.924,-171412.766,-207989.717,-384318.482,-277982.063,-542288.432,-233844.459,-248497.132,-182938.396,-14967.786,-314625.734,-633509.702
2022-01-05 05:00:00,-975002.102,-118432.705,-647142.69,-1729048.392,-440939.72,-245831.507,-59115.757,-191476.935,-208427.703,-382231.828,-293214.717,-531043.522,-237594.392,-249439.51,-180947.381,-15506.063,-318462.619,-654530.551
2022-01-05 06:00:00,-1038300.138,-118887.05,-634644.179,-1962580.455,-421311.847,-255216.867,-64449.12,-208728.976,-203648.614,-357198.69,-309849.999,-502009.353,-235010.352,-243987.093,-183865.675,-16000.434,-333013.852,-671371.286
2022-01-05 07:00:00,-1133666.319,-122110.854,-659824.002,-2118022.447,-432903.949,-265882.259,-73042.425,-224329.515,-205310.495,-357025.744,-343041.664,-506127.583,-259658.756,-230721.107,-204493.863,-17829.09,-374408.181,-737259.16
2022-01-05 08:00:00,-1177482.838,-124015.806,-703227.502,-2195286.368,-456473.557,-276815.647,-80270.369,-239322.56,-204126.31,-375126.383,-367587.54,-531733.567,-281463.393,-241277.438,-227092.547,-19932.302,-410419.291,-806936.082
2022-01-05 09:00:00,-1231321.287,-125037.364,-725672.066,-2245059.602,-469376.19,-284249.067,-87432.114,-246588.281,-206345.623,-386020.15,-388821.331,-540837.314,-298438.467,-237210.404,-234890.231,-21066.843,-430710.913,-854387.926
2022-01-05 10:00:00,-1287842.049,-126383.464,-746050.612,-2314222.381,-481046.531,-292562.968,-95200.93,-253064.548,-206594.769,-398985.927,-411149.352,-557856.777,-314758.552,-250905.257,-244834.425,-22646.343,-448368.616,-902683.48
2022-01-05 11:00:00,-1349902.916,-127893.007,-760087.507,-2350403.66,-493826.224,-299261.45,-97996.121,-261733.45,-207923.154,-410903.374,-426337.132,-577758.5,-331491.295,-256941.206,-253437.062,-23827.066,-459433.224,-941523.104
2022-01-05 12:00:00,-1363772.744,-125894.921,-755536.216,-2344238.761,-489615.248,-289600.547,-92051.199,-255784.097,-207249.829,-411445.496,-423184.019,-587269.435,-326676.205,-254805.384,-239719.181,-23282.177,-445349.116,-937040.78
2022-01-05 13:00:00,-1352333.533,-128183.068,-775406.854,-2317323.923,-495863.949,-292435.352,-91944.337,-250270.822,-209955.88,-425647.773,-417595.031,-618108.098,-329687.702,-249936.794,-246547.942,-23088.574,-452613.912,-940889.933
2022-01-05 14:00:00,-1340077.921,-129880.088,-791861.28,-2307189.262,-508523.075,-299086.225,-93129.087,-252829.535,-213349.916,-443276.316,-417715.981,-649682.971,-338719.322,-253064.603,-261032.479,-24193.194,-467165.811,-951189.373
2022-01-05 15:00:00,-1323867.263,-129065.05,-788531.841,-2254603.876,-504889.606,-288315.674,-93819.985,-256945.449,-213786.553,-439086.058,-413142.098,-648490.175,-339259.039,-256675.578,-260810.66,-24479.46,-467424.14,-955007.897
2022-01-05 16:00:00,-1311064.064,-127800.767,-767214.392,-2228934.212,-492268.834,-286916.757,-94209.308,-259063.563,-212546.036,-424144.831,-409816.494,-613463.111,-335975.382,-273963.123,-255509.422,-24406.553,-460325.856,-945360.784
